2006+AC0-06+AC0-21,317,658,714,658,703.35,205281,0,0,0
2006+AC0-06+AC0-22,318,714,770,686.3,704.95,487838,0,0,0
2006+AC0-06+AC0-23,319,700,709.9,677.1,692.55,137550,0,0,0
2006+AC0-06+AC0-25,320,695,695,677.05,682.2,15558,0,0,0
2006+AC0-06+AC0-26,321,685,685,631.3,644.55,83184,0,0,0
2006+AC0-06+AC0-27,322,635.1,658,620.1,625.4,88438,0,0,0
2006+AC0-06+AC0-28,323,620.1,636.5,600.1,605.35,143797,0,0,0
2006+AC0-06+AC0-29,324,608.8,625,604,611.9,168355,0,0,0
2006+AC0-06+AC0-30,325,615,620,585.25,589.75,245923,0,0,0
2006+AC0-07+AC0-03,326,592,612.5,572,586.15,628220,0,0,0
2006+AC0-07+AC0-04,327,586,594,571,573.05,179309,0,0,0
2006+AC0-07+AC0-05,328,575,582,566,577.7,189779,0,0,0
2006+AC0-07+AC0-06,329,578.5,578.5,566.1,568.7,216926,0,0,0
2006+AC0-07+AC0-07,330,570,574.7,550.4,554.5,278962,0,0,0
2006+AC0-07+AC0-10,331,554,575,511.55,563.85,188160,0,0,0
2006+AC0-07+AC0-11,332,575,589,555,560.4,226295,0,0,0
2006+AC0-07+AC0-12,333,555,565,522.55,554.25,172346,0,0,0
2006+AC0-07+AC0-13,334,555.1,654,553,556.2,126789,0,0,0
2006+AC0-07+AC0-14,335,553.2,553.2,537,539.1,130187,0,0,0
2006+AC0-07+AC0-17,336,540,540,485,494.65,236511,0,0,0
2006+AC0-07+AC0-18,337,524,524,475,491.75,214365,0,0,0
2006+AC0-07+AC0-19,338,499,503.4,487,498.9,129475,0,0,0
2006+AC0-07+AC0-20,339,503.4,539.2,503.4,531.75,203215,0,0,0
2006+AC0-07+AC0-21,340,530,530,505,506.4,131231,0,0,0
2006+AC0-07+AC0-24,341,494,525,490.05,517.15,130235,0,0,0
2006+AC0-07+AC0-25,342,536.6,599.9,512,518.75,119832,0,0,0
2006+AC0-07+AC0-26,343,518,527,511,517.85,233370,0,0,0
